Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","37.42","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","40.46","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","45.86","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","49.49","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","49.54","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","55.48","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","67.93","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","45.13","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","75.22","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","75.61","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","85.25","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","89.49","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","121.51","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","88.72","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","89.77","Fc","Calculated data"
"PP","Producer Prices","217","Togo","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","91.52","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","519.9","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","634.4","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","667.2","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","519.2","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","440","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1991","1991","7021","Annual value","","166.13","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1992","1992","7021","Annual value","","176.3","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1993","1993","7021","Annual value","","133.94","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1994","1994","7021","Annual value","","120.36","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1995","1995","7021","Annual value","","136.69","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1996","1996","7021","Annual value","","123.83","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1997","1997","7021","Annual value","","124.39","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1998","1998","7021","Annual value","","137.19","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","124.63","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2000","2000","7021","Annual value","","107.17","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","101.14","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","103.26","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","103.65","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","170.2","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","121","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","180.89","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","114.64","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","139.03","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","147.04","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","115.34","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","98.26","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","90.38","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","97.05","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","92.31","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","110.64","Fc","Calculated data"
"PP","Producer Prices","220","Trinidad and Tobago","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","108.33","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","1994","1994","7021","Annual value","USD","1202.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","1995","1995","7021","Annual value","USD","1645.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","1996","1996","7021","Annual value","USD","1467.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","1997","1997","7021","Annual value","USD","1301.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","1125.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","987.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","1422","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","902.7","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","1093","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","1529.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","1685.8","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2005","2005","7021","Annual value","USD","2277.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2006","2006","7021","Annual value","USD","2184.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","2310.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","2507.7","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","1883.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","1087.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","982.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2012","2012","7021","Annual value","USD","954.5","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","833.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2014","2014","7021","Annual value","USD","890.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2015","2015","7021","Annual value","USD","751.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","641","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","657.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","612.3","","Official data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1997","1997","7021","Annual value","","10","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1998","1998","7021","Annual value","","14.85","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","20.92","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","55.97","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","83.35","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","116.14","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","154.82","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","157.85","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","152.29","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","165.13","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","147.68","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","82.67","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","83.26","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","86.73","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","80.32","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","98.58","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","103.48","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","97.94","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","121.34","Fc","Calculated data"
"PP","Producer Prices","223","Turkey","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2018","2018","7021","Annual value","","149.57","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","1997","1997","7021","Annual value","USD","49","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","52.7","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","51","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","45","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","45.6","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","146.9","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","187.8","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","189.1","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2012","2012","7021","Annual value","USD","302.8","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","315.6","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2014","2014","7021","Annual value","USD","335.6","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2015","2015","7021","Annual value","USD","339.1","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","396.3","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1991","1991","7021","Annual value","","3.43","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1992","1992","7021","Annual value","","3.2","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1993","1993","7021","Annual value","","2.88","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1994","1994","7021","Annual value","","2.78","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1995","1995","7021","Annual value","","3.21","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1996","1996","7021","Annual value","","3.85","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1997","1997","7021","Annual value","","4.3","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1998","1998","7021","Annual value","","5.02","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","5.45","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2000","2000","7021","Annual value","","5.16","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","5.73","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","20.35","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","27.95","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","29.53","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","29.3","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","27.74","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","31.29","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","39.73","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","41.44","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","43.44","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","44.78","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","68.7","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","72.39","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","79.55","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","96.8","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","123.65","Fc","Calculated data"
"PP","Producer Prices","215","United Republic of Tanzania","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","135.29","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1991","1991","7021","Annual value","USD","904","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1992","1992","7021","Annual value","USD","904","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1993","1993","7021","Annual value","USD","838","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1994","1994","7021","Annual value","USD","816","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1995","1995","7021","Annual value","USD","882","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1996","1996","7021","Annual value","USD","882","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1997","1997","7021","Annual value","USD","838","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","772","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","772","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","794","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","838","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","948","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","904","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","1080","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2005","2005","7021","Annual value","USD","968","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2006","2006","7021","Annual value","USD","1080","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","904","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","1014","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","1213","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","1323","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","1433","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","1984","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2014","2014","7021","Annual value","USD","1808","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2015","2015","7021","Annual value","USD","2011","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","2227","","Official data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1991","1991","7021","Annual value","","44.86","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1992","1992","7021","Annual value","","44.86","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1993","1993","7021","Annual value","","41.58","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1994","1994","7021","Annual value","","40.49","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1995","1995","7021","Annual value","","43.76","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1996","1996","7021","Annual value","","43.76","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1997","1997","7021","Annual value","","41.58","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1998","1998","7021","Annual value","","38.31","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","38.31","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2000","2000","7021","Annual value","","39.4","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","41.58","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","47.04","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","44.86","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","53.59","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","48.03","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","53.59","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","44.86","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","50.31","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","60.19","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","65.65","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","71.1","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","84.78","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","98.45","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","89.71","Fc","Calculated data"
"PP","Producer Prices","231","United States of America","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","99.78","Fc","Calculated data"
